time, Quad.Pos.Y, Quad.Est.Y, Quad.Vel.Y, Quad.Est.VY
2.480003,-0.088696,0.003216,-0.171988,-0.251055
2.485002,-0.089540,0.001716,-0.166491,-0.244699
2.490002,-0.090355,0.000426,-0.160735,-0.251878
2.495002,-0.091141,-0.001085,-0.154708,-0.252594
2.500001,-0.091895,-0.002087,-0.148286,-0.251695
2.505001,-0.092617,0.002104,-0.141728,-0.185418
2.510000,-0.093305,0.001903,-0.135046,-0.193258
2.515000,-0.093961,0.000749,-0.128318,-0.190160
2.520000,-0.094582,-0.000177,-0.121562,-0.180985
2.524999,-0.095169,-0.001250,-0.114719,-0.176052
2.529999,-0.095722,-0.001714,-0.107855,-0.186529
2.534999,-0.096241,-0.002820,-0.100879,-0.182613
2.539998,-0.096724,-0.003575,-0.093773,-0.167851
2.544998,-0.097171,-0.004571,-0.086703,-0.163420
2.549998,-0.097584,-0.005262,-0.079646,-0.167931
2.554997,-0.097961,-0.006260,-0.072597,-0.163793
2.559997,-0.098302,-0.006956,-0.065473,-0.163940
2.564996,-0.098609,-0.007929,-0.058378,-0.159849
2.569996,-0.098879,-0.008798,-0.051202,-0.167350
2.574996,-0.099113,-0.009794,-0.043947,-0.163615
2.579995,-0.099311,-0.009865,-0.036574,-0.137389
2.584995,-0.099471,-0.010687,-0.028999,-0.135421
2.589995,-0.099593,-0.011338,-0.021406,-0.136309
2.594994,-0.099677,-0.012146,-0.013700,-0.129299
2.599994,-0.099723,-0.012883,-0.005961,-0.133216
2.604994,-0.099728,0.000251,0.002278,-0.035409
2.609993,-0.099691,0.000043,0.010636,-0.027729
2.614993,-0.099614,-0.000109,0.018758,-0.021137
2.619992,-0.099497,-0.000043,0.026479,-0.023073
2.624992,-0.099342,-0.000167,0.033712,-0.018730
2.629992,-0.099153,-0.000373,0.040440,-0.006620
2.634991,-0.098933,-0.000415,0.046467,-0.006397
2.639991,-0.098684,-0.000477,0.051660,0.003414
2.644991,-0.098413,-0.000444,0.056032,0.005713
2.649990,-0.098122,-0.000602,0.059613,-0.028662
2.654990,-0.097815,-0.000770,0.062449,-0.028633
2.659990,-0.097496,-0.000566,0.064609,-0.007113
2.664989,-0.097168,-0.000615,0.066126,-0.010058
2.669989,-0.096834,-0.001000,0.067113,-0.029081
2.674989,-0.096497,-0.001177,0.067682,-0.031879
2.679988,-0.096157,-0.001330,0.067945,-0.036385
2.684988,-0.095817,-0.001552,0.068012,-0.039437
2.689987,-0.095477,-0.001853,0.067980,-0.047652
2.694987,-0.095138,-0.002143,0.067928,-0.051159
2.699987,-0.094798,-0.002929,0.067916,-0.069357
2.704986,-0.094458,0.005781,0.067980,0.019114
2.709986,-0.094118,0.006015,0.068115,0.013464
2.714986,-0.093777,0.006087,0.068254,0.008918
2.719985,-0.093436,0.006184,0.068300,0.003943
2.724985,-0.093094,0.006202,0.068155,0.000174
2.729985,-0.092755,0.006105,0.067744,0.001650
2.734984,-0.092418,0.006108,0.067010,-0.002784
2.739984,-0.092086,0.006104,0.065936,-0.006140
2.744983,-0.091761,0.006057,0.064555,-0.011836
2.749983,-0.091443,0.005959,0.062854,-0.028247
2.754983,-0.091134,0.005766,0.060866,-0.038878
2.759982,-0.090837,0.005573,0.058660,-0.046301
2.764982,-0.090550,0.005283,0.056315,-0.053103
2.769982,-0.090276,0.004868,0.053895,-0.064480
2.774981,-0.090014,0.004466,0.051492,-0.073016
2.779981,-0.089763,0.004325,0.049140,-0.070232
2.784981,-0.089524,0.003888,0.046956,-0.077915
2.789980,-0.089295,0.004194,0.044969,-0.063265
2.794980,-0.089076,0.003799,0.043203,-0.068908
2.799979,-0.088865,0.003245,0.041675,-0.079545
2.804979,-0.088660,0.010648,0.040360,-0.050115
2.809979,-0.088462,0.010937,0.039277,-0.063488
2.814978,-0.088268,0.010542,0.038423,-0.069414
2.819978,-0.088078,0.009922,0.037742,-0.058668
2.824978,-0.087891,0.009556,0.037166,-0.061450
2.829977,-0.087707,0.009417,0.036650,-0.070841
2.834977,-0.087525,0.008980,0.036153,-0.076539
2.839977,-0.087346,0.008721,0.035644,-0.090708
2.844976,-0.087169,0.008171,0.035109,-0.091365
2.849976,-0.086995,0.007846,0.034552,-0.084060
2.854975,-0.086824,0.007338,0.033984,-0.086596
2.859975,-0.086656,0.007023,0.033433,-0.085336
2.864975,-0.086490,0.006512,0.032933,-0.086300
2.869974,-0.086327,0.006169,0.032507,-0.088456
2.874974,-0.086166,0.005632,0.032175,-0.093164
2.879974,-0.086005,0.005247,0.031935,-0.096130
2.884973,-0.085846,0.004662,0.031794,-0.099916
2.889973,-0.085687,0.004503,0.031776,-0.092032
2.894973,-0.085528,0.003945,0.031893,-0.094481
2.899972,-0.085368,0.003521,0.032153,-0.097806
2.904972,-0.085206,-0.006336,0.032566,-0.098877
2.909971,-0.085042,-0.006392,0.033140,-0.109491
2.914971,-0.084874,-0.007046,0.033897,-0.110920
2.919971,-0.084701,-0.007627,0.034861,-0.106723
2.924970,-0.084524,-0.008280,0.036043,-0.111619
2.929970,-0.084339,-0.008844,0.037469,-0.104355
2.934970,-0.084147,-0.009473,0.039172,-0.103902
2.939969,-0.083945,-0.009914,0.041174,-0.101470
2.944969,-0.083733,-0.010524,0.043485,-0.100219
2.949969,-0.083507,-0.010821,0.046146,-0.082819
2.954968,-0.083268,-0.011314,0.049075,-0.080553
2.959968,-0.083013,-0.011687,0.052192,-0.084613
2.964967,-0.082742,-0.012199,0.055555,-0.082150
2.969967,-0.082454,-0.012600,0.059049,-0.088505
2.974967,-0.082148,-0.013123,0.062641,-0.084976
2.979966,-0.081824,-0.013511,0.066286,-0.087234
2.984966,-0.081482,-0.014038,0.069931,-0.087493
2.989966,-0.081121,-0.014602,0.073640,-0.095962
2.994965,-0.080741,-0.015176,0.077401,-0.092523
2.999965,-0.080343,-0.015279,0.081172,-0.083912
3.004965,-0.079925,0.000596,0.085214,-0.061653
3.009964,-0.079486,0.000390,0.089479,-0.060100
3.014964,-0.079026,0.000038,0.093958,-0.056095
3.019964,-0.078542,-0.000523,0.098391,-0.043323
3.024963,-0.078037,-0.000779,0.102742,-0.038030
3.029963,-0.077511,-0.000652,0.106967,-0.050451
3.034962,-0.076964,-0.000952,0.111013,-0.049306
3.039962,-0.076397,-0.001178,0.114836,-0.044281
3.044962,-0.075812,-0.001439,0.118456,-0.041310
3.049961,-0.075210,-0.001609,0.121819,-0.040489
3.054961,-0.074591,-0.001848,0.124974,-0.039699
3.059961,-0.073957,-0.002131,0.127980,-0.044372
3.064960,-0.073309,-0.002394,0.130853,-0.043061
3.069960,-0.072646,-0.002497,0.133672,-0.042216
3.074960,-0.071969,-0.002756,0.136431,-0.043439
3.079959,-0.071279,-0.002899,0.139200,-0.042129
3.084959,-0.070574,-0.003154,0.141932,-0.044263
3.089958,-0.069857,-0.003152,0.144641,-0.038508
3.094958,-0.069125,-0.003383,0.147357,-0.039068
3.099958,-0.068380,-0.003701,0.150036,-0.041143
3.104957,-0.067622,0.009343,0.152661,0.037357
3.109957,-0.066851,0.009629,0.155212,0.031736
3.114957,-0.066068,0.009810,0.157581,0.027855
3.119956,-0.065274,0.010018,0.159687,0.021543
3.124956,-0.064470,0.010148,0.161485,0.022714
3.129956,-0.063658,0.010247,0.162922,0.021348
3.134955,-0.062840,0.010371,0.163969,0.019917
3.139955,-0.062018,0.010453,0.164568,0.019480
3.144954,-0.061195,0.010557,0.164706,0.013675
3.149954,-0.060372,0.010616,0.164380,0.008871
3.154954,-0.059552,0.010664,0.163597,0.005946
3.159953,-0.058738,0.010657,0.162402,0.003979
3.164953,-0.057930,0.010669,0.160847,-0.002016
3.169953,-0.057132,0.010610,0.158984,-0.006840
3.174952,-0.056343,0.010553,0.156852,-0.013626
3.179952,-0.055566,0.010527,0.154528,-0.017406
3.184952,-0.054800,0.010403,0.152086,-0.027866
3.189951,-0.054047,0.010381,0.149590,-0.029205
3.194951,-0.053307,0.010196,0.147098,-0.034970
3.199950,-0.052579,0.010053,0.144672,-0.041719
3.204950,-0.051862,0.011324,0.142351,0.002068
3.209950,-0.051157,0.011200,0.140176,-0.000657
3.214949,-0.050462,0.011192,0.138155,-0.004001
3.219949,-0.049777,0.011046,0.136223,-0.001995
3.224949,-0.049102,0.011026,0.134367,-0.007077
3.229948,-0.048436,0.010969,0.132515,-0.008745
3.234948,-0.047779,0.010900,0.130574,-0.012776
3.239948,-0.047132,0.010833,0.128470,-0.014315
3.244947,-0.046497,0.010733,0.126208,-0.019955
3.249947,-0.045873,0.010617,0.123736,-0.026124
3.254946,-0.045262,0.010454,0.121096,-0.029296
3.259946,-0.044665,0.010204,0.118295,-0.044397
3.264946,-0.044082,0.009931,0.115315,-0.049602
3.269945,-0.043515,0.009789,0.112230,-0.050743
3.274945,-0.042963,0.009470,0.109103,-0.056293
3.279945,-0.042427,0.009186,0.106034,-0.063469
3.284944,-0.041906,0.008788,0.103078,-0.070783
3.289944,-0.041399,0.008468,0.100312,-0.078630
3.294944,-0.040905,0.007984,0.097764,-0.085652
3.299943,-0.040423,0.008045,0.095453,-0.077062
3.304943,-0.039952,0.019207,0.093440,-0.031830
3.309942,-0.039490,0.018933,0.091742,-0.030858
3.314942,-0.039036,0.018743,0.090320,-0.032930
3.319942,-0.038588,0.018674,0.089094,-0.036858
3.324941,-0.038146,0.018444,0.087954,-0.039337
3.329941,-0.037709,0.018453,0.086814,-0.049031
3.334941,-0.037279,0.018155,0.085603,-0.048085
3.339940,-0.036855,0.017956,0.084278,-0.051130
3.344940,-0.036438,0.017639,0.082827,-0.057895
3.349940,-0.036028,0.017394,0.081254,-0.065697
3.354939,-0.035627,0.016987,0.079563,-0.071069
3.359939,-0.035234,0.016762,0.077813,-0.068098
3.364938,-0.034851,0.016350,0.076010,-0.072102
3.369938,-0.034476,0.016062,0.074226,-0.076395
3.374938,-0.034110,0.015591,0.072510,-0.080291
3.379937,-0.033752,0.015392,0.070884,-0.082308
3.384937,-0.033402,0.014891,0.069419,-0.087965
3.389937,-0.033059,0.014389,0.068116,-0.095792
3.394936,-0.032722,0.013800,0.066985,-0.102198
3.399936,-0.032390,0.013421,0.066032,-0.102522
3.404936,-0.032063,0.030243,0.065240,-0.020438
3.409935,-0.031738,0.029830,0.064612,-0.015560
3.414935,-0.031417,0.029731,0.064100,-0.018696
3.419935,-0.031098,0.029653,0.063610,-0.020028
3.424934,-0.030781,0.029529,0.063032,-0.021059
3.429934,-0.030468,0.029444,0.062275,-0.024019
3.434933,-0.030160,0.029298,0.061245,-0.026052
3.439933,-0.029858,0.029218,0.059887,-0.032671
3.444933,-0.029563,0.029019,0.058132,-0.033802
3.449932,-0.029279,0.028880,0.055949,-0.036097
3.454932,-0.029007,0.028653,0.053404,-0.040424
3.459932,-0.028748,0.028486,0.050558,-0.045702
3.464931,-0.028505,0.028202,0.047419,-0.052277
3.469931,-0.028278,0.027991,0.044051,-0.056500
3.474931,-0.028068,0.027641,0.040524,-0.062785
3.479930,-0.027876,0.027383,0.036844,-0.069980
3.484930,-0.027703,0.026950,0.033057,-0.077012
3.489929,-0.027549,0.026632,0.029285,-0.081488
3.494929,-0.027414,0.026127,0.025553,-0.089027
3.499929,-0.027298,0.025779,0.021903,-0.092111
3.504928,-0.027199,0.055254,0.018172,0.011334
3.509928,-0.027120,0.055355,0.014313,0.005532
3.514928,-0.027060,0.055375,0.010495,-0.001677
3.519927,-0.027019,0.055378,0.006610,-0.006616
3.524927,-0.026998,0.055330,0.002635,-0.012581
3.529927,-0.026997,0.055245,-0.001597,-0.016494
3.534926,-0.027019,0.055129,-0.006245,-0.024187
3.539926,-0.027065,0.055028,-0.011393,-0.035415
3.544925,-0.027139,0.054798,-0.017187,-0.043079
3.549925,-0.027244,0.054622,-0.023704,-0.049131
3.554925,-0.027384,0.054302,-0.030714,-0.061580
3.559924,-0.027559,0.054052,-0.038013,-0.068856
3.564924,-0.027772,0.053616,-0.045619,-0.081908
3.569924,-0.028023,0.053272,-0.053364,-0.091521
3.574923,-0.028313,0.052696,-0.061021,-0.103972
3.579923,-0.028641,0.052178,-0.068479,-0.117655
3.584923,-0.029005,0.051444,-0.075779,-0.131681
3.589922,-0.029406,0.050821,-0.082932,-0.142362
3.594922,-0.029841,0.049946,-0.089860,-0.154332
3.599921,-0.030311,0.049405,-0.096600,-0.160657
3.604921,-0.030813,0.058201,-0.103058,-0.232127
3.609921,-0.031347,0.057080,-0.109139,-0.236069
3.614920,-0.031910,0.055646,-0.114837,-0.245208
3.619920,-0.032500,0.054820,-0.120073,-0.253462
3.624920,-0.033115,0.053280,-0.124775,-0.263310
3.629919,-0.033751,0.052283,-0.128970,-0.277532
3.634919,-0.034407,0.050602,-0.132657,-0.284596
3.639919,-0.035080,0.049468,-0.135787,-0.292489
3.644918,-0.035767,0.047697,-0.138389,-0.299324
3.649918,-0.036465,0.046586,-0.140442,-0.290820
3.654917,-0.037172,0.044835,-0.141964,-0.295456
3.659917,-0.037885,0.043774,-0.142934,-0.292065
3.664917,-0.038602,0.042016,-0.143369,-0.295185
3.669916,-0.039318,0.040540,-0.143286,-0.311531
3.674916,-0.040033,0.038663,-0.142687,-0.314982
3.679916,-0.040744,0.037098,-0.141569,-0.327777
3.684915,-0.041447,0.035124,-0.139919,-0.328869
3.689915,-0.042140,0.033955,-0.137756,-0.324081
3.694915,-0.042821,0.032002,-0.135108,-0.325892
3.699914,-0.043487,0.030807,-0.131948,-0.323536
3.704914,-0.044136,0.031185,-0.128267,-0.273269
3.709913,-0.044765,0.030310,-0.124049,-0.276889
3.714913,-0.045372,0.028648,-0.119480,-0.273242
3.719913,-0.045955,0.027228,-0.114600,-0.264385
3.724912,-0.046512,0.025643,-0.109368,-0.261103
3.729912,-0.047042,0.024586,-0.103821,-0.257625
3.734912,-0.047544,0.023048,-0.098046,-0.254759
3.739911,-0.048016,0.022021,-0.092043,-0.248353
3.744911,-0.048458,0.020541,-0.085867,-0.242731
3.749911,-0.048869,0.019497,-0.079508,-0.252433
3.754910,-0.049246,0.017991,-0.072891,-0.246759
3.759910,-0.049590,0.016967,-0.065940,-0.244973
3.764910,-0.049899,0.015495,-0.058845,-0.244280
3.769909,-0.050171,0.014806,-0.051608,-0.229660
3.774909,-0.050407,0.013437,-0.044208,-0.226109
3.779908,-0.050606,0.013021,-0.036841,-0.202865
3.784908,-0.050768,0.011817,-0.029425,-0.199465
3.789908,-0.050893,0.010979,-0.022058,-0.197080
3.794907,-0.050981,0.009806,-0.014751,-0.192240
3.799907,-0.051033,0.009151,-0.007344,-0.184293
3.804907,-0.051046,0.027269,0.000491,-0.112927
3.809906,-0.051020,0.026730,0.008578,-0.109938
3.814906,-0.050953,0.026095,0.016379,-0.101100
3.819906,-0.050849,0.025660,0.023687,-0.097455
3.824905,-0.050710,0.025088,0.030453,-0.092580
3.829905,-0.050539,0.024584,0.036628,-0.082364
3.834904,-0.050339,0.024093,0.042214,-0.082524
3.839904,-0.050113,0.023754,0.047128,-0.079066
3.844904,-0.049864,0.023287,0.051300,-0.075379
3.849903,-0.049597,0.022984,0.054726,-0.075136
3.854903,-0.049315,0.022522,0.057428,-0.078821
3.859903,-0.049022,0.022212,0.059428,-0.082493
3.864902,-0.048720,0.021713,0.060817,-0.084609
3.869902,-0.048413,0.021218,0.061680,-0.095224
3.874902,-0.048104,0.020640,0.062117,-0.099585
3.879901,-0.047793,0.020472,0.062229,-0.096329
3.884901,-0.047482,0.019885,0.062119,-0.101213
3.889900,-0.047172,0.019120,0.061872,-0.115291
3.894900,-0.046863,0.018421,0.061556,-0.118456
3.899900,-0.046557,0.018186,0.061229,-0.117760
3.904899,-0.046251,0.028571,0.060915,-0.055668
3.909899,-0.045948,0.028341,0.060620,-0.059325
3.914899,-0.045646,0.027977,0.060305,-0.064025
3.919898,-0.045345,0.027732,0.059910,-0.068839
3.924898,-0.045047,0.027310,0.059365,-0.073074
3.929898,-0.044753,0.027060,0.058608,-0.079633
3.934897,-0.044462,0.026578,0.057582,-0.082472
3.939897,-0.044178,0.026237,0.056261,-0.084011
3.944896,-0.043902,0.025720,0.054664,-0.091194
3.949896,-0.043634,0.025394,0.052778,-0.088749
3.954896,-0.043376,0.024846,0.050646,-0.096171
3.959895,-0.043130,0.024608,0.048275,-0.092611
3.964895,-0.042896,0.024041,0.045769,-0.099037
3.969895,-0.042675,0.023559,0.043227,-0.109557
3.974894,-0.042467,0.022886,0.040692,-0.116410
3.979894,-0.042271,0.022610,0.038229,-0.113702
3.984894,-0.042086,0.021898,0.035877,-0.126747
3.989893,-0.041914,0.021442,0.033691,-0.129141
3.994893,-0.041751,0.020647,0.031688,-0.136888
3.999892,-0.041598,0.020195,0.029864,-0.140796
4.004892,-0.041454,0.029866,0.028240,-0.118292
4.009892,-0.041317,0.029628,0.026854,-0.125674
4.014892,-0.041187,0.028858,0.025675,-0.133110
4.019891,-0.041061,0.028262,0.024713,-0.136533
4.024891,-0.040940,0.027425,0.023992,-0.143212
4.029891,-0.040821,0.026858,0.023590,-0.147570
4.034890,-0.040703,0.025957,0.023640,-0.154331
4.039890,-0.040583,0.025334,0.024325,-0.156216
4.044889,-0.040458,0.024398,0.025813,-0.157555
4.049889,-0.040322,0.023741,0.028300,-0.164029
4.054889,-0.040170,0.022754,0.031881,-0.164440
4.059888,-0.039996,0.022089,0.036771,-0.164671
4.064888,-0.039794,0.021094,0.043134,-0.167100
4.069888,-0.039555,0.020472,0.051109,-0.164110
4.074887,-0.039271,0.019497,0.060840,-0.159363
4.079887,-0.038933,0.018843,0.072517,-0.154110
4.084887,-0.038529,0.017929,0.086674,-0.148715
4.089886,-0.038045,0.017176,0.103786,-0.138751
4.094886,-0.037470,0.016379,0.122752,-0.119695
4.099885,-0.036794,0.015890,0.143645,-0.105326
4.104885,-0.036009,0.033929,0.166147,0.023876
4.109885,-0.035107,0.034018,0.190214,0.039092
4.114884,-0.034081,0.034291,0.215261,0.061579
4.119884,-0.032927,0.034571,0.241146,0.083291
4.124884,-0.031642,0.035111,0.267955,0.104511
4.129883,-0.030218,0.035497,0.295955,0.123549
4.134883,-0.028652,0.036293,0.324911,0.149401
4.139883,-0.026938,0.036906,0.354823,0.169330
4.144882,-0.025073,0.037977,0.385295,0.199011
4.149882,-0.023053,0.038756,0.416423,0.216320
4.154881,-0.020876,0.040127,0.448324,0.253551
4.159881,-0.018537,0.041197,0.480621,0.279232
4.164881,-0.016036,0.042934,0.513396,0.314471
4.169880,-0.013370,0.044274,0.546492,0.340092
4.174880,-0.010537,0.046377,0.580205,0.371278
4.179880,-0.007532,0.047935,0.614870,0.396934
4.184879,-0.004351,0.050412,0.650638,0.436932
4.189879,-0.000988,0.051971,0.687503,0.453660
4.194879,0.002564,0.054760,0.725477,0.487408
4.199878,0.006307,0.056834,0.764149,0.521022
4.204878,0.010243,0.082198,0.802422,0.674462
4.209877,0.014368,0.084934,0.839845,0.699004
4.214877,0.018677,0.089224,0.876788,0.740731
4.219877,0.023173,0.092267,0.913863,0.764840
4.224876,0.027851,0.096920,0.950141,0.802550
4.229876,0.032710,0.100230,0.986023,0.820223
4.234876,0.037747,0.105221,1.021893,0.852994
4.239875,0.042965,0.108655,1.057871,0.876062
4.244875,0.048363,0.113991,1.094286,0.918610
4.249875,0.053944,0.117682,1.130861,0.940491
4.254874,0.059709,0.123402,1.167903,0.980653
4.259874,0.065661,0.127299,1.205352,1.005073
4.264874,0.071800,0.133423,1.242836,1.050673
4.269873,0.078127,0.137661,1.280460,1.076649
4.274873,0.084643,0.144192,1.318366,1.116748
4.279872,0.091350,0.148663,1.356663,1.144909
4.284872,0.098249,0.155620,1.395456,1.190783
4.289872,0.105346,0.160651,1.435375,1.229972
4.294871,0.112645,0.168118,1.475971,1.274845
4.299871,0.120146,0.173079,1.516479,1.298538
4.304871,0.127849,0.196939,1.556490,1.407983
4.309870,0.135750,0.202629,1.595836,1.435848
4.314870,0.143844,0.211335,1.633989,1.472956
4.319870,0.152125,0.217157,1.670874,1.499486
4.324869,0.160587,0.226218,1.706755,1.531126
4.329869,0.169225,0.232414,1.741442,1.553079
4.334868,0.178035,0.241802,1.775628,1.590792
4.339868,0.187014,0.248173,1.809186,1.612493
4.344868,0.196159,0.257914,1.841864,1.647786
4.349867,0.205463,0.264535,1.873462,1.667852
4.354867,0.214922,0.274591,1.903566,1.694888
4.359867,0.224528,0.281417,1.932932,1.719909
4.364866,0.234278,0.291796,1.961508,1.746148
4.369866,0.244169,0.298770,1.989164,1.768446
4.374866,0.254196,0.309440,2.015948,1.800061
4.379865,0.264355,0.316601,2.042212,1.822550
4.384865,0.274643,0.327600,2.067790,1.852229
4.389864,0.285057,0.335023,2.092825,1.865930
4.394864,0.295595,0.346255,2.117354,1.887487
4.399864,0.306255,0.353873,2.141783,1.904201
4.404863,0.317037,0.379081,2.166235,1.987359
4.409863,0.327940,0.387108,2.189763,2.004380
4.414863,0.338956,0.399176,2.212096,2.025798
4.419862,0.350081,0.407279,2.233383,2.039223
4.424862,0.361308,0.419543,2.253621,2.056524
4.429862,0.372636,0.427790,2.273177,2.062265
4.434861,0.384059,0.440188,2.292285,2.073146
4.439861,0.395576,0.448501,2.310758,2.086836
4.444860,0.407183,0.461056,2.328563,2.102378
4.449860,0.418879,0.469481,2.345988,2.116087
4.454860,0.430659,0.482210,2.362873,2.130649
4.459859,0.442523,0.490719,2.379418,2.135892
4.464859,0.454470,0.503555,2.395783,2.148494
4.469859,0.466497,0.512161,2.411813,2.156836
4.474858,0.478603,0.525134,2.427607,2.170690
4.479858,0.490788,0.533846,2.443125,2.180777
4.484858,0.503050,0.546961,2.458476,2.193058
4.489857,0.515387,0.555788,2.473499,2.203749
4.494857,0.527799,0.569040,2.488348,2.217223
4.499856,0.540286,0.577954,2.503186,2.229115
4.504856,0.552846,0.598089,2.518099,2.289163
4.509856,0.565481,0.607262,2.532771,2.301670
4.514855,0.578188,0.621100,2.546921,2.314528
4.519855,0.590963,0.630370,2.560381,2.320391
4.524855,0.603804,0.644325,2.573570,2.334347
4.529854,0.616710,0.653667,2.586301,2.340184
4.534854,0.629679,0.667723,2.598491,2.347094
4.539854,0.642706,0.677113,2.610174,2.348911
4.544853,0.655792,0.691217,2.621610,2.356941
4.549853,0.668934,0.700657,2.633018,2.366281
4.554852,0.682133,0.714864,2.644251,2.371448
4.559852,0.695387,0.724356,2.655322,2.377472
4.564852,0.708697,0.738641,2.666156,2.386523
4.569851,0.722059,0.748199,2.676810,2.391316
4.574851,0.735475,0.762552,2.687547,2.394662
4.579851,0.748946,0.772134,2.698285,2.399138
4.584850,0.762469,0.786542,2.708891,2.403469
4.589850,0.776045,0.796165,2.719445,2.408033
4.594850,0.789674,0.810620,2.730124,2.416354
4.599849,0.803357,0.820294,2.740818,2.420990
4.604849,0.817095,0.869281,2.752310,2.559479
4.609848,0.830892,0.879532,2.764063,2.567596
4.614848,0.844747,0.894959,2.775412,2.578567
4.619848,0.858656,0.905280,2.786044,2.583582
4.624847,0.872616,0.920795,2.795914,2.589765
4.629847,0.886623,0.931161,2.804945,2.593616
4.634847,0.900673,0.946740,2.813100,2.600739
4.639846,0.914760,0.957143,2.820310,2.602678
4.644846,0.928881,0.972760,2.826569,2.605141
4.649846,0.943030,0.983186,2.831834,2.608777
4.654845,0.957202,0.998840,2.836173,2.607777
4.659845,0.971394,1.009297,2.839716,2.608539
4.664845,0.985601,1.024946,2.842477,2.606890
4.669844,0.999820,1.035398,2.844588,2.607122
4.674844,1.014048,1.051021,2.846165,2.600616
4.679843,1.028283,1.061409,2.847299,2.599409
4.684843,1.042521,1.077000,2.848056,2.594175
4.689843,1.056763,1.087364,2.848539,2.592070
4.694842,1.071007,1.102904,2.848836,2.584185
4.699842,1.085252,1.113207,2.849028,2.578146
4.704842,1.099497,1.121718,2.849199,2.610566
4.709841,1.113744,1.132194,2.849427,2.607561
4.714841,1.127992,1.147824,2.849765,2.598417
4.719841,1.142242,1.158207,2.850228,2.593505
4.724840,1.156495,1.173753,2.850825,2.584446
4.729840,1.170751,1.184084,2.851586,2.580958
4.734839,1.185012,1.199558,2.852523,2.575546
4.739839,1.199278,1.209858,2.853669,2.573810
4.744839,1.213550,1.225292,2.855054,2.568447
4.749838,1.227830,1.235561,2.856737,2.566381
4.754838,1.242120,1.250952,2.858707,2.563302
